39179|PB|JOAO PESSOA|2507507|54000|MINISTERIO DO TURISMO|Administração Pública Municipal|3283/2009|8|3|2009|2009-03-08|54000|MINISTERIO DO TURISMO|CONTRATO DE REPASSE|01072474000101|FUNDACAO CULTURAL DE JOAO PESSOA|58010821|RUA DUQUE DE CAXIAS, 352 - CENTRO. JOAO PESSOA - PB. CEP: 58010-821|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-09-01|2009-12-18|Objetivo geral: Adequar a Casa da Pólvora ao espaço museológico através de instalações físicas moderna e agradável, disponibilizar o acervo fotográfico de Walfredo Rodrigues, modernizar os procedimentos técnicos e rotinas de acondicionamento, manuseio e gestão da informação,  inovar através de um ambiente virtual, assim como gerar maior qualidade nos cumprimentos das funções básicas dos museus: preservação, investigação e comunicação.   Objetivos específicos:|150000.00|144000.00|0.00
45783|PB|JOAO PESSOA|2507507|51000|MINISTERIO DO ESPORTE|Administração Pública Municipal|9473/2009|5|4|2009|2009-04-05|51000|MINISTERIO DO ESPORTE|CONTRATO DE REPASSE|08806721000103|JOAO PESSOA SECRETARIA DE FINANCAS SEFIN|58053000|AVENIDA DIOGENES CHIANCA, 1777 - AGUA  FRIA. JOAO PESSOA - PB. CEP: 58053-000|AGUA  FRIA|CAIXA ECONOMICA FEDERAL|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-04-01|2010-12-30|Construção do Centro Esportivo “Parque da Juventude” ou “ Praça da Juventude”|2559312.38|1759312.38|0.00
55623|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|19157/2009|29|4|2009|2009-04-29|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2010-03-15|2011-03-15|"•\tRealizar formação de professores e produzir material didático como apoio pedagógico para a inserção, em caráter transversal, do tema da Educação Patrimonial no currículo das escolas do município de João Pessoa."|309527.68|269154.50|0.00
56482|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|20014/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2010-03-15|2011-03-15|Realizar formação de professores e produzir material didático como apoio pedagógico para a inserção, em caráter transversal, do tema da Educação Patrimonial no currículo das escolas do município de João Pessoa.|309527.68|269154.50|0.00
57264|PB|JOAO PESSOA|2507507|36000|MINISTERIO DA SAUDE|Administração Pública Municipal|20795/2009|30|4|2009|2009-04-30|36000|MINISTERIO DA SAUDE|CONVENIO|08806721000103|JOAO PESSOA SECRETARIA DE FINANCAS SEFIN|58053000|AVENIDA DIOGENES CHIANCA, 1777 - AGUA  FRIA. JOAO PESSOA - PB. CEP: 58053-000|AGUA  FRIA|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-10-30|2010-10-30|aquisição de equipamentos|100000.00|90000.00|0.00
57430|PB|JOAO PESSOA|2507507|36000|MINISTERIO DA SAUDE|Administração Pública Municipal|20961/2009|30|4|2009|2009-04-30|36000|MINISTERIO DA SAUDE|CONVENIO|08806721000103|JOAO PESSOA SECRETARIA DE FINANCAS SEFIN|58053000|AVENIDA DIOGENES CHIANCA, 1777 - AGUA  FRIA. JOAO PESSOA - PB. CEP: 58053-000|AGUA  FRIA|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-10-31|2010-10-31|Aquisição de equipamentos e materiais permanentes.|100000.00|90000.00|0.00
57874|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21405/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2010-03-05|2010-07-05|Este projeto tem como objetivo a manutenção de um prédio edificado no início do Século XVIII como equipamento de defesa, incluindo o seu entorno. Chamado de Casa da Pólvora e Armamento, este patrimônio situado em local estratégico, é um dos marcos da arquitetura militar da Paraíba. Tombado pelo Instituto do Patrimônio Histórico e Artístico Nacional – IPHAN, Processo nº 272 – T, Inscrições nº 58 e 183, Livro Histórico, fls. 11 e 30, data 26 de outubro de 1941 e Inscrição nº 103, Livro de Balas Artes, fls. 19, data 30 de Outubro de 1956.|327793.59|285037.59|0.00
58124|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21655/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-05-31|Objetiva-se, com a implementação deste projeto, possibilitar uma otimização da escala de trabalho do efetivo local. A implantação de cada Ponto de Monitoramento possibilitará que, pelo menos, três policiais sejam destinados a realização de outras atividades. Em outras palavras, a implantação de uma câmera equivale ao incremento de policiais no efetivo local.                  Com a implantação do sistema de monitoramento, será possível aplicar o policiamento ostensivo ininterruptamente nestas áreas. O uso do efetivo policial para a execução destas atividades será consideravelmente otimizado, pois através da central de monitoramento local, um único policial poderá monitorar vários pontos da cidade.                  A prática do monitoramento contribuirá para a destinação de um maior número de policiais para a execução de abordagens, que serão ainda mais efetivas, pois as ações dos indivíduos suspeitos já estarão sendo monitoradas pelo policial da Central.                Para que as abordagens nas áreas monitoradas sejam ainda mais eficientes, equipes da Polícia Militar atuarão no local em motocicletas e estarão em contato constante com a Central de Monitoramento, via sistema de rádio comunicação, já utilizado pela polícia local.         Como aspecto positivo para a implantação do sistema proposto neste projeto, temos o total apoio e interesse da Polícia Militar, Polícia Civil.                                   A execução se dará por meio de mobilizações policiais e comunitárias. A articulação entre os representantes da sociedade civil e as diferentes forças de segurança – polícias civis e militares, corpo de bombeiros, guardam municipal, Secretaria de Segurança Pública – será realizada no Gabinete de Gestão Integrada Municipal (GGIM), que tratará da implementação das ações no município. Assim, torna - se necessário a execução deste projeto para o bem estar da população residente neste Município.|1978776.40|1939200.87|0.00
58151|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21682/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-05-31|Identificação do Objeto Diagnóstico (leitura técnica e comunitária) - Mapeamento da criminalidade em todos os bairros e áreas Político-Administrativos do Município de João Pessoa - PB.  Elaboração do Plano Municipal de Segurança Pública -Elaboração do Plano Municipal de Segurança fundamentando nas diretrizes da Política Municipal de Segurança Urbana do Município de João Pessoa - PB.|200000.00|198000.00|0.00
58161|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21692/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-05-31|A praça da juventude deverá contar com:  - Campo de Futebol society - quadra de vôley de praia - pista de caminhada - teatro de arena - pista de skate - centro de convivência - pista para salto - área de exercício - tótem  Somando uma área total de 7.078 m²|1600000.00|1584000.00|0.00
58168|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21699/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-05-31|Reforma de 04 praças no Município de João Pessoa, localizadas na zona urbana do Município.|800000.00|792000.00|0.00
58320|PB|JOAO PESSOA|2507507|30000|MINISTERIO DA JUSTICA|Administração Pública Municipal|21851/2009|30|4|2009|2009-04-30|30000|MINISTERIO DA JUSTICA|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-05-31|IMPLANTAÇÃO DE 10 TELECENTROS DE INCLUSÃO DIGITAL NOS BAIRROS COM ALTO ÍNDICE DE VIOLÊNCIA ,BUSCANDO PROPORCIONAR ESPAÇOS DE LAZER E ENTRETETIMENTO AOS JOVENS, BEM COMO A OFERTA DE CURSOS VOLTADOS PARA O MERCADO DE TRABALHO.|1056549.70|1045984.20|0.00
59531|PB|JOAO PESSOA|2507507|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|Administração Pública Municipal|23060/2009|5|5|2009|2009-05-05|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-10-12|2010-10-10|Aquisição de alimentos da agricultura familiar e sua destinação para o atendimento das demandas de suplementação alimentar de programas sociais locais, com vistas à superação da vulnerabilidade alimentar de parcela da população.|1092000.00|1050000.00|0.00
61302|PB|JOAO PESSOA|2507507|24000|MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES|Administração Pública Municipal|24824/2009|11|5|2009|2009-05-11|24000|MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Registrada|Projeto Básico Aprovado|Proposta/Plano de Trabalho Aprovados|2009-10-13|2012-10-01|Criação da Plataforma de Convergência Social e Digital de João Pessoa.|6256000.00|4756000.00|0.00
62075|PB|JOAO PESSOA|2507507|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|Administração Pública Municipal|25595/2009|13|5|2009|2009-05-13|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Registrada|Não Cadastrado|Proposta/Plano de Trabalho Aprovados|2009-12-15|2013-02-28|Aquisição de alimentos da agricultura familiar e sua destinação para atendimento das       demandas de suplementação alimentar de programas sociais locais, com vista à superação da vulnerabilidade alimentar de parcela da população.|3197643.47|3051586.86|0.00
63046|PB|JOAO PESSOA|2507507|54000|MINISTERIO DO TURISMO|Administração Pública Municipal|26560/2009|14|5|2009|2009-05-14|54000|MINISTERIO DO TURISMO|CONTRATO DE REPASSE|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|CAIXA ECONOMICA FEDERAL|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-06-01|2010-02-26|Implantação da Usina de Beneficiamento de coco verde para  utilização na produção artesanal no Vale do Gramame (João Pessoa/PB).|413330.46|392663.94|0.00
63334|PB|JOAO PESSOA|2507507|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|Administração Pública Municipal|26848/2009|15|5|2009|2009-05-15|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho em Análise|2009-09-16|2011-03-15|Realizar processos de educação alimentar, qualificando beneficiários do Programa Bolsa Família, servidores que manipulam e produzem alimentos nas unidades da PMJP e grupos de inclusão produtiva para o formação profissional em gastronomia, aproveitamento integral dos alimentos, dos produtos locai, produção saudável, apoiando na inserção do mercado de trabalho.|158233.91|150000.00|0.00
68988|PB|JOAO PESSOA|2507507|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|Administração Pública Municipal|32474/2009|27|5|2009|2009-05-27|55000|MINISTERIO DO DESENVOLVIMENTO SOCIAL|CONTRATO DE REPASSE|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|CAIXA ECONOMICA FEDERAL|Regularizada|Não Cadastrado|Proposta/Plano de Trabalho Aprovados|2009-11-30|2015-10-06|Equipar Banco de Alimentos para sua modernização|312500.00|300000.00|0.00
72943|PB|JOAO PESSOA|2507507|51000|MINISTERIO DO ESPORTE|Administração Pública Municipal|36292/2009|4|6|2009|2009-06-04|51000|MINISTERIO DO ESPORTE|CONTRATO DE REPASSE|08806721000103|JOAO PESSOA SECRETARIA DE FINANCAS SEFIN|58053000|AVENIDA DIOGENES CHIANCA, 1777 - AGUA  FRIA. JOAO PESSOA - PB. CEP: 58053-000|AGUA  FRIA|CAIXA ECONOMICA FEDERAL|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-07-01|2009-12-31|Construção do Centro Esportivo “Parque da Juventude” ou “ Praça da Juventude”|2549689.53|1749689.53|0.00
74108|PB|JOAO PESSOA|2507507|20000|PRESIDENCIA DA REPÚBLICA|Administração Pública Municipal|37447/2009|9|6|2009|2009-06-09|65000|SECRETARIA DE POLITICAS PARA AS MULHERES|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2009-08-03|2010-06-09|Estruturar e fortalecer o Conselho Municipal dos Direitos da Mulher, do município de João Pessoa, visando a promoção dos direitos humanos das mulheres, por meio da eliminação de todas as formas de discriminação, assegurando-lhes condições de liberdade e de igualdade de direitos, bem como sua plena participação nas atividades políticas, econômicas, sociais e culturais do município.|100000.00|50000.00|0.00
74118|PB|JOAO PESSOA|2507507|20000|PRESIDENCIA DA REPÚBLICA|Administração Pública Municipal|37457/2009|9|6|2009|2009-06-09|65000|SECRETARIA DE POLITICAS PARA AS MULHERES|CONVENIO|08778326000156|MUNICIPIO DE JOAO PESSOA|58010970|PRA A PEDRO AMERICO, 70 - CENTRO. JOAO PESSOA - PB. CEP: 58010-970|CENTRO|BANCO DO BRASIL SA|Cadastrada|Não Cadastrado|Proposta/Plano de Trabalho Cadastrados|2011-08-01|2012-08-01|Estruturar e fortalecer o Conselho Municipal dos Direitos da Mulher do Município de João Pessoa, visando a promoção dos direitos humanos das mulheres, por meio da eliminação de todas as formas de discriminação, assegurando-lhes condições de liberdade e de igualdade de direitos, bem como sua plena participação nas atividades políticas, econômicas, sociais e culturais do Município.|105370.00|100370.00|0.00
